bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
insertsort;9efe78a7ad41cd9f570fc8f5113f6c58f5aca1e2;263;269;485;567;636;598;458;695;61;295;724;626;467;465;671;767;129;198;327;10600;2480;308;1025;10.3125;22.25;146024;476;74.5909090909;8.0;17.4090909091
insertsort;9f0b26b319899841ebd777921170574e8be47a97;446;361;512;701;758;617;583;820;61;295;849;813;453;878;812;892;144;156;300;10280;2480;308;1025;9.9375;23.625;145202;601;74.1363636364;7.72727272727;18.1363636364
insertsort;9f2c070b9fee9d691fca589c70b3c1217506a3f7;493;384;509;740;804;767;627;864;61;295;893;847;591;408;856;936;146;204;350;10344;2480;308;1025;11.25;23.5;145266;645;73.6818181818;8.63636363636;17.6818181818
insertsort;9f2c58a482577275d39735a82805e5031b89fc2f;596;409;852;737;694;889;734;1014;61;298;1043;1007;439;1072;907;1086;170;217;387;12156;2480;312;1025;20.3125;22.237499999999997;174973;736;67.4454545455;15.2272727273;17.3272727273
insertsort;9f40c287dfc4432cd1b73c2fed893a83f9c98d32;2027;2934;939;948;1890;4966;4826;5063;61;295;5092;5045;157;412;5040;5135;1102;336;1438;11324;2480;308;1025;7.0;15.25;173368;4844;82.4090909091;5.77272727273;11.8181818182
insertsort;9f80d1865f7e19ac106a7ff90f374229b9b8670f;486;514;553;581;792;756;616;853;61;295;882;846;559;911;851;925;144;202;346;10280;2480;308;1025;13.049999999999999;22.6625;145202;634;72.3272727273;10.0;17.6727272727
insertsort;9f81e6c24ddc3d6dce9dbc704c017e20c241b48e;267;277;491;520;595;600;460;697;61;295;726;690;445;755;643;769;128;196;324;10664;2480;308;1025;10.8125;20.8125;145586;478;75.0;8.5;16.5
insertsort;9f986f15eb9a2b4bd0d2ebcdd772a944f988f5ac;439;435;576;667;456;524;378;799;61;295;828;792;317;857;607;871;142;202;344;11368;2480;308;1025;22.5;15.0;146290;580;70.5909090909;17.5;11.9090909091
insertsort;9fb1628a1383ae423af2f055d6b0fb7660851ebc;271;394;478;570;276;601;461;698;61;295;727;691;305;756;674;770;138;188;326;10600;2480;308;1025;13.7125;19.6875;146024;479;74.1090909091;10.6181818182;15.2727272727
insertsort;9fd7120147596ac00de73857389d6fcdf536ff54;849;696;207;496;1069;1394;1111;1481;1180;1392;1543;1499;170;428;1472;1608;138;195;333;11388;2480;308;1025;29.7625;20.412499999999998;173432;1317;61.7454545455;22.5272727273;15.7272727273
insertsort;9fd93294220bf41d1c9453ea5ee0ec7e29d1d8e7;277;396;660;600;822;796;555;903;61;295;932;896;551;961;693;975;138;195;333;17916;2480;308;1025;21.25;15.875;198546;684;71.3181818182;15.9545454545;12.7272727273
insertsort;a015912f69b26fcabfe23be60b115c6057927711;496;384;509;742;810;769;629;866;61;295;895;849;592;408;857;938;147;204;351;17916;2480;308;1025;10.5;24.9375;198560;647;72.6818181818;8.04545454545;19.2727272727
insertsort;a03ee20fa4bffcb86ee513b1c8adbfc7bc2dccf8;1159;1091;242;346;1746;1356;1432;1233;433;295;2031;1995;180;2060;1992;2074;145;205;350;18300;2480;308;1025;18.8125;21.625;210703;1783;68.8181818182;14.1818181818;17.0
insertsort;a0b37c64dbf4dc1a514e01b5ceaa7582d51276fe;430;330;478;661;712;595;543;780;61;295;809;773;445;838;772;852;144;201;345;10280;2480;308;1025;9.8125;23.1875;145202;561;74.54545454550001;7.5;17.9545454545
insertsort;a11c0f6a74991850708958498e7ca7d4128d5406;415;341;468;648;705;586;530;767;61;295;796;760;444;825;759;839;144;201;345;10280;2480;308;1025;10.6875;23.625;145202;548;73.45454545449999;8.54545454545;18.0
insertsort;a11d35d54e16830f96af6d4dc48e9905ff990f2b;387;290;587;623;672;696;556;793;61;295;822;786;535;851;723;865;189;157;346;17852;2480;308;1025;12.9375;20.0625;198474;574;74.77272727270001;9.95454545455;15.2727272727
insertsort;a140ce2fa63af610aedc3b6925651128329caffc;259;267;481;561;287;589;449;686;61;295;715;679;467;744;663;758;128;197;325;18172;2480;308;1025;10.875;21.5;198800;467;74.72727272729999;8.45454545455;16.8181818182
insertsort;a144ef787cda438da8ccc95ebc399b95c1b939f5;236;303;517;573;655;612;482;719;61;295;748;617;438;503;711;791;132;196;328;11176;2480;308;1025;11.337499999999999;21.9;146600;500;74.1545454545;8.854545454550001;16.9909090909
